what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1679532433813
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1679532436559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1679532440375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679532441010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679532444788
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1679532448658
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1679532450904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679532452520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679532463250
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1679532468203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679532477051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679532478646
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1679532478664
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1679532479458
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1679532480038
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1679532480086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679532500608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679532600559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679532612382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679532614318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679532661822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679532732830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679532735828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679532736498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679532765568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679532832549
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1679532847737
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1679532847958
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1679532854874
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1679532931077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679533149723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679533222740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679533319760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679533327284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679533408287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679533453001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679533455559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679533731208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679533738811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679533760885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679533780951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679533906527
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1679533907671
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1679533907671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679533908333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679533915363
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1679533918461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1679533920196
